point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,袁劲1997
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,多,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,拖,u/ɑ,/{耷拉}
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,他,ɑ,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,驼,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,驮,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,陀,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,鸵,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,沱,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,舵,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,大,u/ɑ,白读/文读
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,T,驮,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,N,挪,ɑ,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,N,哪,ɑ,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,N,那,ɑ,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,L,罗,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,L,锣,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,L,箩,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,L,萝,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,L,逻,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,TS,左,u,文读
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,TS,佐,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,TS,搓,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,TS,娑,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,歌,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,哥,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,柯,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,个,u,～体
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,轲,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,可,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,蛾,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,鹅,u,文读
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,俄,u,文读
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,娥,u,文读
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,我,u,文读
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,K,饿,u,文读
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,Ø,荷,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,Ø,河,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,Ø,何,ɑ,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,Ø,荷,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,Ø,贺,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,Ø,阿,ɑ,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,歌,Ø,屙,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,茄,ɑ,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,波,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,菠,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,跛,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,簸,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,簸,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,播,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,颇,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,坡,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,玻,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,破,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,婆,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,P,薄,u,～荷
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,M,魔,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,M,磨,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,M,摩,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,M,馍,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,M,蘑,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,M,磨,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,朵,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,躲,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,剁,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,妥,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,椭,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,唾,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,砣,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,惰,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,垛,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,T,堕,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,N,挼,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,N,糯,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,N,懦,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,L,骡,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,L,螺,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,L,脶,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,L,啰,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,L,裸,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,L,瘰,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,L,摞,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,锉,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,莝,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,矬,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,坐,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,座,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,蓑,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,梭,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,唆,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,莎,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,锁,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,琐,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,TS,唢,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,过,u,经～
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,锅,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,戈,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,果,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,裹,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,餜,,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,过,u,
HM01,海门镇沙地话,太湖片-苏沪嘉小片,,,戈,K,科,u,
